realm,name2,moku_olelo,moku,island_olelo,island,ecosystem_type,area_km2,year
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Tree Cover,7.46,2016
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Barren,0.21,2019
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Beaches/Dunes,0.24,2019
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Cropland,7.19,2019
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Developed,12.62,2019
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Estuarine Wetlands,0.12,2019
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Freshwater Wetlands,0.55,2019
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Grass/Shrub,88.7,2019
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Pasture,59.66,2019
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Tree Cover,7.58,2019
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Barren,0.24,2013
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Beaches/Dunes,0.07,2013
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Cropland,4.93,2013
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Developed,18.49,2013
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Estuarine Wetlands,0.09,2013
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Freshwater Wetlands,5.14,2013
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Grass/Shrub,44.39,2013
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Pasture,8.21,2013
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Tree Cover,66.81,2013
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Barren,0.24,2016
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Beaches/Dunes,0.07,2016
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Cropland,4.93,2016
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Developed,18.98,2016
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Estuarine Wetlands,0.09,2016
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Freshwater Wetlands,5.14,2016
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Grass/Shrub,41.72,2016
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Pasture,8.21,2016
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Tree Cover,68.79,2016
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Barren,0.23,2019
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Beaches/Dunes,0.07,2019
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Cropland,4.95,2019
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Developed,18.94,2019
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Estuarine Wetlands,0.1,2019
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Freshwater Wetlands,5.14,2019
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Grass/Shrub,41.44,2019
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Pasture,8.21,2019
Terrestrial,WAILUKU,Wailuku,wailuku,Maui,maui,Tree Cover,69.14,2019
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Barren,0.08,2013
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Beaches/Dunes,0.07,2013
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Cropland,2.23,2013
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Developed,4.38,2013
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Estuarine Wetlands,0.06,2013
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Freshwater Wetlands,5.24,2013
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Grass/Shrub,32.52,2013
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Pasture,0,2013
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Tree Cover,64.78,2013
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Barren,0.08,2016
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Beaches/Dunes,0.07,2016
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Cropland,2.23,2016
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Developed,4.41,2016
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Estuarine Wetlands,0.06,2016
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Freshwater Wetlands,5.24,2016
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Grass/Shrub,31.2,2016
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Pasture,0,2016
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Tree Cover,66.08,2016
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Barren,0.1,2019
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Beaches/Dunes,0.07,2019
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Cropland,2.52,2019
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Developed,4.17,2019
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Estuarine Wetlands,0.05,2019
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Freshwater Wetlands,5.24,2019
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Grass/Shrub,30.43,2019
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Pasture,0,2019
Terrestrial,KAANAPALI,Kāʻanapali,kaanapali,Maui,maui,Tree Cover,67.2,2019
