"year","county","area_id","ecosystem_type","species_group","exchange_value","withheld"
2005,"Hawaii",102,"Open Ocean","Shallow Bottomfish",6135.586739452,FALSE
2005,"Hawaii",102,"All Ecosystems","Reef-Associated",3005.18776733549,FALSE
2005,"Hawaii",102,"Reef","Reef-Associated",3005.18776733549,FALSE
2005,"Hawaii",102,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",102,"All Ecosystems","Pelagics",73543.0627388889,FALSE
2005,"Hawaii",102,"Reef","Pelagics",0,FALSE
2005,"Hawaii",102,"Open Ocean","Pelagics",73543.0627388889,FALSE
2005,"Hawaii",102,"All Ecosystems","All Species",16291.48977438,FALSE
2005,"Hawaii",102,"Open Ocean","All Species",99564.3002543657,FALSE
2005,"Hawaii",102,"Reef","All Species",6726.74872307228,FALSE
2005,"Hawaii",103,"All Ecosystems","Deep 7 Bottomfish",10766.3058641316,FALSE
2005,"Hawaii",103,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",103,"Open Ocean","Deep 7 Bottomfish",10766.3058641316,FALSE
2005,"Hawaii",103,"All Ecosystems","Shallow Bottomfish",3982.3721622438,FALSE
2005,"Hawaii",103,"Reef","Shallow Bottomfish",1310.89005652643,FALSE
2005,"Hawaii",103,"Open Ocean","Shallow Bottomfish",2671.48210571737,FALSE
2005,"Hawaii",103,"All Ecosystems","Reef-Associated",0,FALSE
2005,"Hawaii",103,"Reef","Reef-Associated",0,FALSE
2005,"Hawaii",103,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",103,"All Ecosystems","Pelagics",9530.88045,FALSE
2005,"Hawaii",103,"Reef","Pelagics",0,FALSE
2005,"Hawaii",103,"Open Ocean","Pelagics",9530.88045,FALSE
2005,"Hawaii",103,"All Ecosystems","All Species",24279.5584763754,FALSE
2005,"Hawaii",103,"Open Ocean","All Species",22968.668419849,FALSE
2005,"Hawaii",103,"Reef","All Species",1310.89005652643,FALSE
2005,"Hawaii",104,"All Ecosystems","Deep 7 Bottomfish",1326.81022605178,FALSE
2005,"Hawaii",104,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",104,"Open Ocean","Deep 7 Bottomfish",1326.81022605178,FALSE
2005,"Hawaii",104,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",104,"Reef","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",104,"Open Ocean","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",104,"All Ecosystems","Reef-Associated",9298.02391317152,FALSE
2005,"Hawaii",104,"Reef","Reef-Associated",9298.02391317152,FALSE
2005,"Hawaii",104,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",104,"All Ecosystems","Pelagics",1644.99414444444,FALSE
2005,"Hawaii",104,"Reef","Pelagics",0,FALSE
2005,"Hawaii",104,"Open Ocean","Pelagics",1644.99414444444,FALSE
2005,"Hawaii",104,"All Ecosystems","All Species",12269.8282836677,FALSE
2005,"Hawaii",104,"Open Ocean","All Species",2971.80437049622,FALSE
2005,"Hawaii",104,"Reef","All Species",9298.02391317152,FALSE
2005,"Hawaii",105,"All Ecosystems","Deep 7 Bottomfish",17642.6153789482,FALSE
2005,"Hawaii",105,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",105,"Open Ocean","Deep 7 Bottomfish",17642.6153789482,FALSE
2005,"Hawaii",105,"All Ecosystems","Shallow Bottomfish",2741.06489544768,FALSE
2005,"Hawaii",105,"Reef","Shallow Bottomfish",1392.52557947789,FALSE
2005,"Hawaii",105,"Open Ocean","Shallow Bottomfish",1348.5393159698,FALSE
2005,"Hawaii",105,"All Ecosystems","Reef-Associated",61646.907677109,FALSE
2005,"Hawaii",105,"Reef","Reef-Associated",61646.907677109,FALSE
2005,"Hawaii",105,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",105,"All Ecosystems","Pelagics",27189.3535333333,FALSE
2005,"Hawaii",105,"Reef","Pelagics",0,FALSE
2005,"Hawaii",105,"Open Ocean","Pelagics",27189.3535333333,FALSE
2005,"Hawaii",105,"All Ecosystems","All Species",19219.941484838,FALSE
2005,"Hawaii",105,"Open Ocean","All Species",46180.5082282513,FALSE
2005,"Hawaii",105,"Reef","All Species",63039.4332565868,FALSE
2005,"Hawaii",106,"All Ecosystems","Deep 7 Bottomfish",14161.88387548,FALSE
2005,"Hawaii",106,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",106,"Open Ocean","Deep 7 Bottomfish",14161.88387548,FALSE
2005,"Hawaii",106,"All Ecosystems","Shallow Bottomfish",14815.5427383819,FALSE
2005,"Hawaii",106,"Reef","Shallow Bottomfish",10589.1337921553,FALSE
2005,"Hawaii",106,"Open Ocean","Shallow Bottomfish",4226.40894622653,FALSE
2005,"Hawaii",106,"All Ecosystems","Reef-Associated",44219.8122262028,FALSE
2005,"Hawaii",106,"Reef","Reef-Associated",44219.8122262028,FALSE
2005,"Hawaii",106,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",106,"All Ecosystems","Pelagics",162498.816386111,FALSE
2005,"Hawaii",106,"Reef","Pelagics",0,FALSE
2005,"Hawaii",106,"Open Ocean","Pelagics",162498.816386111,FALSE
2005,"Hawaii",106,"All Ecosystems","All Species",235696.55226176,FALSE
2005,"Hawaii",106,"Open Ocean","All Species",180887.109207818,FALSE
2005,"Hawaii",106,"Reef","All Species",54808.9460183581,FALSE
2005,"Hawaii",107,"All Ecosystems","Deep 7 Bottomfish",9741.82354033441,FALSE
2005,"Hawaii",107,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",107,"Open Ocean","Deep 7 Bottomfish",9741.82354033441,FALSE
2005,"Hawaii",107,"All Ecosystems","Shallow Bottomfish",540.509170226537,FALSE
2005,"Hawaii",107,"Reef","Shallow Bottomfish",344.807574110032,FALSE
2005,"Hawaii",107,"Open Ocean","Shallow Bottomfish",195.701596116505,FALSE
2005,"Hawaii",107,"All Ecosystems","Reef-Associated",14497.7133518662,FALSE
2005,"Hawaii",107,"Reef","Reef-Associated",14497.7133518662,FALSE
2005,"Hawaii",107,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",107,"All Ecosystems","Pelagics",122023.43985,FALSE
2005,"Hawaii",107,"Reef","Pelagics",0,FALSE
2005,"Hawaii",107,"Open Ocean","Pelagics",122023.43985,FALSE
2005,"Hawaii",107,"All Ecosystems","All Species",14683.485912427,FALSE
2005,"Hawaii",107,"Open Ocean","All Species",131960.964986451,FALSE
2005,"Hawaii",107,"Reef","All Species",14842.5209259763,FALSE
2005,"Hawaii",108,"All Ecosystems","Deep 7 Bottomfish",12568.3913950378,FALSE
2005,"Hawaii",108,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",108,"Open Ocean","Deep 7 Bottomfish",12568.3913950378,FALSE
2005,"Hawaii",108,"All Ecosystems","Shallow Bottomfish",4053.19750179072,FALSE
2005,"Hawaii",108,"Reef","Shallow Bottomfish",2817.60596415102,FALSE
2005,"Hawaii",108,"Open Ocean","Shallow Bottomfish",1235.5915376397,FALSE
2005,"Hawaii",108,"All Ecosystems","Reef-Associated",16178.9575366127,FALSE
2005,"Hawaii",108,"Reef","Reef-Associated",16178.9575366127,FALSE
2005,"Hawaii",108,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",108,"All Ecosystems","Pelagics",55495.7728577777,FALSE
2005,"Hawaii",108,"Reef","Pelagics",0,FALSE
2005,"Hawaii",108,"Open Ocean","Pelagics",55495.7728577777,FALSE
2005,"Hawaii",108,"All Ecosystems","All Species",88296.3192912189,FALSE
2005,"Hawaii",108,"Open Ocean","All Species",69299.7557904552,FALSE
2005,"Hawaii",108,"Reef","All Species",18996.5635007638,FALSE
2005,"Hawaii",120,"All Ecosystems","Deep 7 Bottomfish",4648.45652331176,FALSE
2005,"Hawaii",120,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",120,"Open Ocean","Deep 7 Bottomfish",4648.45652331176,FALSE
2005,"Hawaii",120,"All Ecosystems","Shallow Bottomfish",853.631724012945,FALSE
2005,"Hawaii",120,"Reef","Shallow Bottomfish",432.40733618123,FALSE
2005,"Hawaii",120,"Open Ocean","Shallow Bottomfish",421.224387831715,FALSE
2005,"Hawaii",120,"All Ecosystems","Reef-Associated",13548.452562891,FALSE
2005,"Hawaii",120,"Reef","Reef-Associated",13548.452562891,FALSE
2005,"Hawaii",120,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",120,"All Ecosystems","Pelagics",107805.891093333,FALSE
2005,"Hawaii",120,"Reef","Pelagics",0,FALSE
2005,"Hawaii",120,"Open Ocean","Pelagics",107805.891093333,FALSE
2005,"Hawaii",120,"All Ecosystems","All Species",126856.43193549,FALSE
2005,"Hawaii",120,"Open Ocean","All Species",112875.572004477,FALSE
2005,"Hawaii",120,"Reef","All Species",13980.8598990723,FALSE
2005,"Hawaii",121,"All Ecosystems","Deep 7 Bottomfish",26144.7624991208,FALSE
2005,"Hawaii",121,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",121,"Open Ocean","Deep 7 Bottomfish",26144.7624991208,FALSE
2005,"Hawaii",121,"All Ecosystems","Shallow Bottomfish",9768.92665820928,FALSE
2005,"Hawaii",121,"Reef","Shallow Bottomfish",5170.74680685221,FALSE
2005,"Hawaii",121,"Open Ocean","Shallow Bottomfish",4598.17985135707,FALSE
2005,"Hawaii",121,"All Ecosystems","Reef-Associated",80504.1712139482,FALSE
2005,"Hawaii",121,"Reef","Reef-Associated",80504.1712139482,FALSE
2005,"Hawaii",121,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",121,"All Ecosystems","Pelagics",1555427.1694,FALSE
2005,"Hawaii",121,"Reef","Pelagics",0,FALSE
2005,"Hawaii",121,"Open Ocean","Pelagics",1555427.1694,FALSE
2005,"Hawaii",121,"All Ecosystems","All Species",1671845.2977128,FALSE
2005,"Hawaii",121,"Open Ocean","All Species",1586170.11175048,FALSE
2005,"Hawaii",121,"Reef","All Species",85674.9180208004,FALSE
2005,"Hawaii",122,"All Ecosystems","Deep 7 Bottomfish",48978.4403744228,FALSE
2005,"Hawaii",122,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",122,"Open Ocean","Deep 7 Bottomfish",48978.4403744228,FALSE
2005,"Hawaii",122,"All Ecosystems","Shallow Bottomfish",11148.7782295577,FALSE
2005,"Hawaii",122,"Reef","Shallow Bottomfish",3718.9516011219,FALSE
2005,"Hawaii",122,"Open Ocean","Shallow Bottomfish",7429.82662843581,FALSE
2005,"Hawaii",122,"All Ecosystems","Reef-Associated",2466.82267084142,FALSE
2005,"Hawaii",122,"Reef","Reef-Associated",2466.82267084142,FALSE
2005,"Hawaii",122,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",122,"All Ecosystems","Pelagics",194518.123128333,FALSE
2005,"Hawaii",122,"Reef","Pelagics",0,FALSE
2005,"Hawaii",122,"Open Ocean","Pelagics",194518.123128333,FALSE
2005,"Hawaii",122,"All Ecosystems","All Species",257112.16443155,FALSE
2005,"Hawaii",122,"Open Ocean","All Species",250926.390131192,FALSE
2005,"Hawaii",122,"Reef","All Species",6185.77427196332,FALSE
2005,"Hawaii",123,"All Ecosystems","Deep 7 Bottomfish",2647.0194062028,FALSE
2005,"Hawaii",123,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",123,"Open Ocean","Deep 7 Bottomfish",2647.0194062028,FALSE
2005,"Hawaii",123,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",123,"Reef","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",123,"Open Ocean","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",123,"All Ecosystems","Reef-Associated",0,FALSE
2005,"Hawaii",123,"Reef","Reef-Associated",0,FALSE
2005,"Hawaii",123,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",123,"All Ecosystems","Pelagics",3893.38466111111,FALSE
2005,"Hawaii",123,"Reef","Pelagics",0,FALSE
2005,"Hawaii",123,"Open Ocean","Pelagics",3893.38466111111,FALSE
2005,"Hawaii",123,"All Ecosystems","All Species",654.446731391,FALSE
2005,"Hawaii",123,"Open Ocean","All Species",6540.40406731391,FALSE
2005,"Hawaii",123,"Reef","All Species",0,FALSE
2005,"Hawaii",124,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2005,"Hawaii",124,"Reef","Deep 7 Bottomfish",NA,TRUE
2005,"Hawaii",124,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2005,"Hawaii",124,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",124,"Reef","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",124,"Open Ocean","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",124,"All Ecosystems","Reef-Associated",0,FALSE
2005,"Hawaii",124,"Reef","Reef-Associated",0,FALSE
2005,"Hawaii",124,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",124,"All Ecosystems","Pelagics",50783.5428027778,FALSE
2005,"Hawaii",124,"Reef","Pelagics",0,FALSE
2005,"Hawaii",124,"Open Ocean","Pelagics",50783.5428027778,FALSE
2005,"Hawaii",124,"All Ecosystems","All Species",5783.542827778,FALSE
2005,"Hawaii",124,"Open Ocean","All Species",50783.5428027778,FALSE
2005,"Hawaii",124,"Reef","All Species",0,FALSE
2005,"Hawaii",125,"All Ecosystems","Deep 7 Bottomfish",16980.5304751025,FALSE
2005,"Hawaii",125,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",125,"Open Ocean","Deep 7 Bottomfish",16980.5304751025,FALSE
2005,"Hawaii",125,"All Ecosystems","Shallow Bottomfish",6438.27187477886,FALSE
2005,"Hawaii",125,"Reef","Shallow Bottomfish",4202.30347978425,FALSE
2005,"Hawaii",125,"Open Ocean","Shallow Bottomfish",2235.96839499461,FALSE
2005,"Hawaii",125,"All Ecosystems","Reef-Associated",12401.7107654261,FALSE
2005,"Hawaii",125,"Reef","Reef-Associated",12401.7107654261,FALSE
2005,"Hawaii",125,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",125,"All Ecosystems","Pelagics",424570.902007778,FALSE
2005,"Hawaii",125,"Reef","Pelagics",0,FALSE
2005,"Hawaii",125,"Open Ocean","Pelagics",424570.902007778,FALSE
2005,"Hawaii",125,"All Ecosystems","All Species",46391.41512385,FALSE
2005,"Hawaii",125,"Open Ocean","All Species",443787.400877875,FALSE
2005,"Hawaii",125,"Reef","All Species",16604.0142452104,FALSE
2005,"Hawaii",126,"All Ecosystems","Deep 7 Bottomfish",5053.76074161812,FALSE
2005,"Hawaii",126,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",126,"Open Ocean","Deep 7 Bottomfish",5053.76074161812,FALSE
2005,"Hawaii",126,"All Ecosystems","Shallow Bottomfish",2075.67946865156,FALSE
2005,"Hawaii",126,"Reef","Shallow Bottomfish",1086.48555964617,FALSE
2005,"Hawaii",126,"Open Ocean","Shallow Bottomfish",989.193909005394,FALSE
2005,"Hawaii",126,"All Ecosystems","Reef-Associated",206.172104217907,FALSE
2005,"Hawaii",126,"Reef","Reef-Associated",206.172104217907,FALSE
2005,"Hawaii",126,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",126,"All Ecosystems","Pelagics",456784.964927778,FALSE
2005,"Hawaii",126,"Reef","Pelagics",0,FALSE
2005,"Hawaii",126,"Open Ocean","Pelagics",456784.964927778,FALSE
2005,"Hawaii",126,"All Ecosystems","All Species",46412.577242265,FALSE
2005,"Hawaii",126,"Open Ocean","All Species",462827.919578401,FALSE
2005,"Hawaii",126,"Reef","All Species",1292.65766386408,FALSE
2005,"Hawaii",127,"All Ecosystems","Deep 7 Bottomfish",3802.86254342503,FALSE
2005,"Hawaii",127,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",127,"Open Ocean","Deep 7 Bottomfish",3802.86254342503,FALSE
2005,"Hawaii",127,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",127,"Reef","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",127,"Open Ocean","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",127,"All Ecosystems","Reef-Associated",0,FALSE
2005,"Hawaii",127,"Reef","Reef-Associated",0,FALSE
2005,"Hawaii",127,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",127,"All Ecosystems","Pelagics",70412.1832916666,FALSE
2005,"Hawaii",127,"Reef","Pelagics",0,FALSE
2005,"Hawaii",127,"Open Ocean","Pelagics",70412.1832916666,FALSE
2005,"Hawaii",127,"All Ecosystems","All Species",74215.45835917,FALSE
2005,"Hawaii",127,"Open Ocean","All Species",74215.0458350917,FALSE
2005,"Hawaii",127,"Reef","All Species",0,FALSE
2005,"Hawaii",128,"All Ecosystems","Deep 7 Bottomfish",4723.04834199029,FALSE
2005,"Hawaii",128,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Hawaii",128,"Open Ocean","Deep 7 Bottomfish",4723.04834199029,FALSE
2005,"Hawaii",128,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",128,"Reef","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",128,"Open Ocean","Shallow Bottomfish",NA,TRUE
2005,"Hawaii",128,"All Ecosystems","Reef-Associated",0,FALSE
2005,"Hawaii",128,"Reef","Reef-Associated",0,FALSE
2005,"Hawaii",128,"Open Ocean","Reef-Associated",0,FALSE
2005,"Hawaii",128,"All Ecosystems","Pelagics",5480.12584166666,FALSE
2005,"Hawaii",128,"Reef","Pelagics",0,FALSE
2005,"Hawaii",128,"Open Ocean","Pelagics",5480.12584166666,FALSE
2005,"Hawaii",128,"All Ecosystems","All Species",123.174183657,FALSE
2005,"Hawaii",128,"Open Ocean","All Species",10203.174183657,FALSE
2005,"Hawaii",128,"Reef","All Species",0,FALSE
2005,"Maui",300,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2005,"Maui",300,"Reef","Deep 7 Bottomfish",NA,TRUE
2005,"Maui",300,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2005,"Maui",300,"All Ecosystems","Shallow Bottomfish",18660.667169795,FALSE
2005,"Maui",300,"Reef","Shallow Bottomfish",10884.510168425,FALSE
2005,"Maui",300,"Open Ocean","Shallow Bottomfish",7776.15700137001,FALSE
2005,"Maui",300,"All Ecosystems","Reef-Associated",499042.990206699,FALSE
2005,"Maui",300,"Reef","Reef-Associated",499042.990206699,FALSE
2005,"Maui",300,"Open Ocean","Reef-Associated",0,FALSE
2005,"Maui",300,"All Ecosystems","Pelagics",2582.87108367314,FALSE
2005,"Maui",300,"Reef","Pelagics",0,FALSE
2005,"Maui",300,"Open Ocean","Pelagics",2582.87108367314,FALSE
2005,"Maui",300,"All Ecosystems","All Species",52286.52846167,FALSE
2005,"Maui",300,"Open Ocean","All Species",10359.0280850431,FALSE
2005,"Maui",300,"Reef","All Species",509927.500375124,FALSE
2005,"Maui",301,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2005,"Maui",301,"Reef","Deep 7 Bottomfish",NA,TRUE
2005,"Maui",301,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2005,"Maui",301,"All Ecosystems","Shallow Bottomfish",1771.61267195254,FALSE
2005,"Maui",301,"Reef","Shallow Bottomfish",1077.11173681769,FALSE
2005,"Maui",301,"Open Ocean","Shallow Bottomfish",694.500935134844,FALSE
2005,"Maui",301,"All Ecosystems","Reef-Associated",2185.23319514563,FALSE
2005,"Maui",301,"Reef","Reef-Associated",2185.23319514563,FALSE
2005,"Maui",301,"Open Ocean","Reef-Associated",0,FALSE
2005,"Maui",301,"All Ecosystems","Pelagics",0,FALSE
2005,"Maui",301,"Reef","Pelagics",0,FALSE
2005,"Maui",301,"Open Ocean","Pelagics",0,FALSE
2005,"Maui",301,"All Ecosystems","All Species",3956.8458679817,FALSE
2005,"Maui",301,"Open Ocean","All Species",694.500935134844,FALSE
2005,"Maui",301,"Reef","All Species",3262.34493196332,FALSE
2005,"Maui",302,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2005,"Maui",302,"Reef","Deep 7 Bottomfish",NA,TRUE
2005,"Maui",302,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2005,"Maui",302,"All Ecosystems","Shallow Bottomfish",1015.26111850054,FALSE
2005,"Maui",302,"Reef","Shallow Bottomfish",682.75411227616,FALSE
2005,"Maui",302,"Open Ocean","Shallow Bottomfish",332.50700622438,FALSE
2005,"Maui",302,"All Ecosystems","Reef-Associated",48379.8251177994,FALSE
2005,"Maui",302,"Reef","Reef-Associated",48379.8251177994,FALSE
2005,"Maui",302,"Open Ocean","Reef-Associated",0,FALSE
2005,"Maui",302,"All Ecosystems","Pelagics",3047.0495407767,FALSE
2005,"Maui",302,"Reef","Pelagics",0,FALSE
2005,"Maui",302,"Open Ocean","Pelagics",3047.0495407767,FALSE
2005,"Maui",302,"All Ecosystems","All Species",52442.135777766,FALSE
2005,"Maui",302,"Open Ocean","All Species",3379.55654700108,FALSE
2005,"Maui",302,"Reef","All Species",49062.5792300755,FALSE
2005,"Maui",303,"All Ecosystems","Deep 7 Bottomfish",33881.9159292772,FALSE
2005,"Maui",303,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Maui",303,"Open Ocean","Deep 7 Bottomfish",33881.9159292772,FALSE
2005,"Maui",303,"All Ecosystems","Shallow Bottomfish",2595.68825515103,FALSE
2005,"Maui",303,"Reef","Shallow Bottomfish",1314.20577370011,FALSE
2005,"Maui",303,"Open Ocean","Shallow Bottomfish",1281.48248145092,FALSE
2005,"Maui",303,"All Ecosystems","Reef-Associated",12935.2474754045,FALSE
2005,"Maui",303,"Reef","Reef-Associated",12935.2474754045,FALSE
2005,"Maui",303,"Open Ocean","Reef-Associated",0,FALSE
2005,"Maui",303,"All Ecosystems","Pelagics",8694.21054393204,FALSE
2005,"Maui",303,"Reef","Pelagics",0,FALSE
2005,"Maui",303,"Open Ocean","Pelagics",8694.21054393204,FALSE
2005,"Maui",303,"All Ecosystems","All Species",5817.62237648,FALSE
2005,"Maui",303,"Open Ocean","All Species",43857.6089546602,FALSE
2005,"Maui",303,"Reef","All Species",14249.4532491046,FALSE
2005,"Maui",304,"All Ecosystems","Deep 7 Bottomfish",22430.5481191747,FALSE
2005,"Maui",304,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Maui",304,"Open Ocean","Deep 7 Bottomfish",22430.5481191747,FALSE
2005,"Maui",304,"All Ecosystems","Shallow Bottomfish",20461.0475711974,FALSE
2005,"Maui",304,"Reef","Shallow Bottomfish",6447.56736294498,FALSE
2005,"Maui",304,"Open Ocean","Shallow Bottomfish",14013.4802082524,FALSE
2005,"Maui",304,"All Ecosystems","Reef-Associated",2372.33486087379,FALSE
2005,"Maui",304,"Reef","Reef-Associated",2372.33486087379,FALSE
2005,"Maui",304,"Open Ocean","Reef-Associated",0,FALSE
2005,"Maui",304,"All Ecosystems","Pelagics",5357.82247357605,FALSE
2005,"Maui",304,"Reef","Pelagics",0,FALSE
2005,"Maui",304,"Open Ocean","Pelagics",5357.82247357605,FALSE
2005,"Maui",304,"All Ecosystems","All Species",5621.75324822,FALSE
2005,"Maui",304,"Open Ocean","All Species",41801.8508010032,FALSE
2005,"Maui",304,"Reef","All Species",8819.90222381877,FALSE
2005,"Maui",305,"All Ecosystems","Deep 7 Bottomfish",84905.0918924757,FALSE
2005,"Maui",305,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Maui",305,"Open Ocean","Deep 7 Bottomfish",84905.0918924757,FALSE
2005,"Maui",305,"All Ecosystems","Shallow Bottomfish",10336.0054602481,FALSE
2005,"Maui",305,"Reef","Shallow Bottomfish",4698.36954685545,FALSE
2005,"Maui",305,"Open Ocean","Shallow Bottomfish",5637.63591339267,FALSE
2005,"Maui",305,"All Ecosystems","Reef-Associated",8168.20172747573,FALSE
2005,"Maui",305,"Reef","Reef-Associated",8168.20172747573,FALSE
2005,"Maui",305,"Open Ocean","Reef-Associated",0,FALSE
2005,"Maui",305,"All Ecosystems","Pelagics",17752.7177857281,FALSE
2005,"Maui",305,"Reef","Pelagics",0,FALSE
2005,"Maui",305,"Open Ocean","Pelagics",17752.7177857281,FALSE
2005,"Maui",305,"All Ecosystems","All Species",121162.16865928,FALSE
2005,"Maui",305,"Open Ocean","All Species",108295.445591597,FALSE
2005,"Maui",305,"Reef","All Species",12866.5712743312,FALSE
2005,"Maui",306,"All Ecosystems","Deep 7 Bottomfish",1352.85987777778,FALSE
2005,"Maui",306,"Reef","Deep 7 Bottomfish",0,FALSE
2005,"Maui",306,"Open Ocean","Deep 7 Bottomfish",1352.85987777778,FALSE
2005,"Maui",306,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2005,"Maui",306,"Reef","Shallow Bottomfish",NA,TRUE
2005,"Maui",306,"Open Ocean","Shallow Bottomfish",NA,TRUE
2005,"Maui",306,"All Ecosystems","Reef-Associated",157.108268932039,FALSE
2005,"Maui",306,"Reef","Reef-Associated",157.108268932039,FALSE
2005,"Maui",306,"Open Ocean","Reef-Associated",0,FALSE
2005,"Maui",306,"All Ecosystems","Pelagics",20840.8069236408,FALSE
2005,"Maui",306,"Reef","Pelagics",0,FALSE
2005,"Maui",306,"Open Ocean","Pelagics",20840.8069236408,FALSE
2005,"Maui",306,"All Ecosystems","All Species",2235.7757356,FALSE
2005,"Maui",306,"Open Ocean","All Species",22193.6668014185,FALSE
2005,"Maui",306,"Reef","All Species",157.108268932039,FALSE
